timestamp,Timestamp (Shimmer),ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_P,GYRO_R,GYRO_Y,GSR_RES,GSR_CON,PPG_RAW,HEART_RATE,HRV,Time since load,Time
349634.3663,506274.3438,-7.837223053,1.381208897,6.03470993,-0.717557251,-0.854961812,-1.480916023,1372.291748,2260,1300.366333,78.36734772,1000,3960.9375,3.9483347
349634.3769,506282.1563,-7.827648163,1.381208897,6.051465988,-0.427480906,-1.160305381,-0.946564913,1377.461304,2254,1306.227051,78.36734772,1000,3968.75,3.9590238
349634.3909,506289.9688,-7.861160755,1.407540441,6.063435078,0.015267176,-0.809160292,-0.824427485,1374.871704,2257,1309.157471,78.36734772,1000,3976.5625,3.9729344
349634.3913,506297.7813,-7.794135094,1.409934163,6.063435078,-0.427480906,-0.427480906,-1.190839648,1375.733765,2256,1312.820557,78.36734772,1000,3984.375,3.9733516
349634.3989,506305.5938,-7.801316738,1.39557147,6.039497375,-0.458015263,-0.213740453,-1.526717544,1377.461304,2254,1317.216064,78.36734772,1000,3992.1875,3.9809493
349634.4068,506313.4063,-7.822860718,1.407540441,6.027528286,-0.503816783,-0.53435117,-1.297709942,1372.291748,2260,1319.41394,78.36734772,1000,4000,3.9888927
349634.4168,506321.2188,-7.885098934,1.42908442,6.032316208,-0.625954211,-0.48854962,-1.282442689,1377.461304,2254,1321.611694,78.36734772,1000,4007.8125,3.9988367
349634.4317,506329.0313,-7.875523567,1.400359035,6.070616245,-0.473282456,-0.335877866,-1.190839648,1376.597046,2255,1321.611694,78.36734772,1000,4015.625,4.0137808
349634.4388,506336.8438,-7.832435608,1.397965312,6.010772228,-0.732824445,-0.549618304,-1.664122105,1374.871704,2257,1320.146484,78.36734772,1000,4023.4375,4.0208675
349634.4457,506344.6563,-7.875523567,1.402752876,6.017953396,-0.809160292,-0.839694679,-1.297709942,1378.32666,2253,1317.94873,78.36734772,1000,4031.25,4.0277453
349634.4461,506352.4688,-7.892280102,1.414721727,6.020347118,-0.946564913,-1.419847369,-1.46564889,1374.01062,2258,1315.018311,78.36734772,1000,4039.0625,4.0281623
349634.4536,506360.2813,-7.909036636,1.426690578,6.05625391,-0.885496199,-1.587786317,-1.312977076,1378.32666,2253,1312.820557,78.36734772,1000,4046.875,4.0356978
349634.4696,506368.0938,-7.875523567,1.41711545,6.046678543,-0.839694679,-1.526717544,-1.297709942,1376.597046,2255,1314.285767,78.36734772,1000,4054.6875,4.0517219
349634.4701,506375.9063,-7.832435608,1.402752876,6.051465988,-0.732824445,-1.541984677,-1.419847369,1374.871704,2257,1315.018311,78.36734772,1000,4062.5,4.0521904
349634.4808,506383.7188,-7.827648163,1.388390183,6.068222523,-0.854961812,-1.099236608,-1.11450386,1380.060669,2251,1317.216064,78.36734772,1000,4070.3125,4.0628799
349634.4811,506391.5313,-7.844404697,1.388390183,6.049072266,-0.641221344,-1.297709942,-1.480916023,1374.871704,2257,1318.681274,78.36734772,1000,4078.125,4.0631788
349634.4945,506399.3438,-7.837223053,1.409934163,6.063435078,-0.366412222,-1.374045849,-1.236641169,1377.461304,2254,1320.146484,78.36734772,1000,4085.9375,4.0766166
349634.5005,506407.1563,-7.827648163,1.409934163,6.053860188,-0.641221344,-1.51145041,-1.389312983,1377.461304,2254,1320.87915,78.36734772,1000,4093.75,4.0825858
349634.5105,506414.9688,-7.815679073,1.424296856,6.051465988,-0.717557251,-1.099236608,-1.374045849,1374.871704,2257,1319.41394,78.36734772,1000,4101.5625,4.0926053
349634.5204,506422.7813,-7.782166481,1.433871984,6.041891098,-0.824427485,-0.396946579,-1.404580116,1380.060669,2251,1317.94873,78.36734772,1000,4109.375,4.1025239
349634.5304,506430.5938,-7.803710461,1.397965312,6.07779789,-0.97709924,-0.778625965,-1.633587837,1375.733765,2256,1317.94873,78.36734772,1000,4117.1875,4.1124951
349634.5374,506438.4063,-7.85637331,1.393177748,6.044284821,-0.778625965,-0.503816783,-1.786259532,1377.461304,2254,1317.94873,78.36734772,1000,4125,4.1195268
349634.5377,506446.2188,-7.865948677,1.381208897,6.068222523,-0.961832047,-0.641221344,-1.541984677,1379.193115,2252,1317.216064,78.36734772,1000,4132.8125,4.1198079
349634.5492,506454.0313,-7.892280102,1.366846204,6.005984306,-0.213740453,-0.671755731,-1.297709942,1374.871704,2257,1317.216064,78.36734772,1000,4140.625,4.1312371
349634.5594,506461.8438,-7.885098934,1.366846204,6.008378029,-0.564885497,-1.267175555,-1.435114503,1380.060669,2251,1318.681274,78.36734772,1000,4148.4375,4.1414848
349634.5654,506469.6563,-7.889886379,1.378815055,6.037103653,-0.366412222,-1.358778596,-1.541984677,1376.597046,2255,1321.611694,78.36734772,1000,4156.25,4.1474293
349634.5755,506477.4688,-7.918611526,1.376421332,6.046678543,-0.137404576,-1.435114503,-1.190839648,1377.461304,2254,1324.542114,78.36734772,1000,4164.0625,4.157603
349634.5814,506485.2813,-7.894673824,1.36205864,6.05625391,-0.229007632,-1.770992398,-0.946564913,1380.929321,2250,1326.739868,78.36734772,1000,4171.875,4.1634811
349634.5863,506493.0938,-7.85637331,1.383602619,6.041891098,-0.061068702,-1.709923625,-1.06870234,1374.871704,2257,1328.937744,78.36734772,1000,4179.6875,4.1683812
349634.6013,506500.9063,-7.808497906,1.400359035,6.039497375,-0.473282456,-1.633587837,-1.312977076,1380.060669,2251,1328.205078,78.36734772,1000,4187.5,4.1833529
349634.6016,506508.7188,-7.827648163,1.42908442,6.039497375,-0.717557251,-1.587786317,-1.160305381,1377.461304,2254,1326.007324,78.36734772,1000,4195.3125,4.1836777
349634.6152,506516.5313,-7.82525444,1.409934163,6.037103653,-0.900763333,-1.145038128,-1.099236608,1377.461304,2254,1325.27478,78.36734772,1000,4203.125,4.1972571
349634.6172,506524.3438,-7.794135094,1.407540441,6.063435078,-1.038167953,-0.824427485,-1.11450386,1380.929321,2250,1321.611694,78.36734772,1000,4210.9375,4.1992821
349634.6282,506532.1563,-7.803710461,1.431478143,6.049072266,-0.656488538,-0.503816783,-1.450381637,1375.733765,2256,1326.007324,78.36734772,1000,4218.75,4.2103098
349634.6382,506539.9688,-7.803710461,1.433871984,6.08737278,-0.916030526,-0.106870227,-1.419847369,1379.193115,2252,1334.798584,78.36734772,1000,4226.5625,4.2202686
349634.6385,506547.7813,-7.84679842,1.41711545,6.073009968,-0.961832047,-0.076335877,-1.374045849,1379.193115,2252,1354.578735,78.36734772,1000,4234.375,4.2205521
349634.6563,506555.5938,-7.849192142,1.426690578,6.0658288,-1.053435087,-0.122137405,-1.51145041,1375.733765,2256,1384.615356,78.36734772,1000,4242.1875,4.2383329
349634.6567,506563.4063,-7.851585865,1.390783906,6.027528286,-0.656488538,-0.183206111,-1.526717544,1380.060669,2251,1424.908447,78.36734772,1000,4250,4.2387679
349634.6651,506571.2188,-7.875523567,1.383602619,6.015559673,-0.458015263,-0.396946579,-1.877862573,1376.597046,2255,1470.329712,78.36734772,1000,4257.8125,4.2471782
349634.6751,506579.0313,-7.906642914,1.39557147,6.051465988,-0.854961812,-0.549618304,-1.297709942,1379.193115,2252,1520.87915,78.36734772,1000,4265.625,4.2571776
349634.6754,506586.8438,-7.892280102,1.388390183,6.029922009,-0.58015269,-0.290076345,-1.175572515,1379.193115,2252,1572.893799,78.36734772,1000,4273.4375,4.2574621
349634.6872,506594.6563,-7.861160755,1.393177748,6.03470993,-0.564885497,-0.809160292,-1.083969474,1374.871704,2257,1624.908447,78.36734772,1000,4281.25,4.2692303
349634.692,506602.4688,-7.844404697,1.405146599,6.015559673,-0.702290058,-0.595419824,-1.083969474,1379.193115,2252,1671.794922,78.36734772,1000,4289.0625,4.2741062
349634.708,506610.2813,-7.858767033,1.39557147,6.013165951,-0.870229006,-0.992366433,-1.297709942,1375.733765,2256,1713.553101,78.36734772,1000,4296.875,4.2901025
349634.7409,506618.0938,-7.858767033,1.385996461,6.046678543,-0.595419824,-0.916030526,-0.885496199,1377.461304,2254,1747.252808,78.36734772,1000,4304.6875,4.3229638
349634.7413,506625.9063,-7.820466995,1.41711545,6.037103653,-0.854961812,-0.961832047,-1.190839648,1379.193115,2252,1775.091553,78.36734772,1000,4312.5,4.3233714
349634.7429,506633.7188,-7.798923016,1.39557147,6.046678543,-0.702290058,-0.717557251,-1.236641169,1374.871704,2257,1791.20874,78.36734772,1000,4320.3125,4.3249349
349634.745,506641.5313,-7.873129845,1.397965312,6.041891098,-1.06870234,-0.748091578,-1.312977076,1380.060669,2251,1800,78.36734772,1000,4328.125,4.3270772
349634.7453,506649.3438,-7.897067547,1.412328005,6.046678543,-0.824427485,-0.625954211,-1.435114503,1376.597046,2255,1797.802246,78.36734772,1000,4335.9375,4.3273772
349634.7469,506657.1563,-7.911430359,1.405146599,6.044284821,-0.702290058,-1.129770994,-1.038167953,1377.461304,2254,1783.882813,78.36734772,1000,4343.75,4.3290029
349634.7639,506664.9688,-7.889886379,1.419509292,6.049072266,-0.473282456,-0.870229006,-1.633587837,1380.060669,2251,1759.706909,78.36734772,1000,4351.5625,4.3460236
349634.7758,506672.7813,-7.832435608,1.412328005,6.05625391,-0.564885497,-0.931297719,-1.572519064,1374.871704,2257,1731.135498,78.36734772,1000,4359.375,4.3578933
349634.7761,506680.5938,-7.894673824,1.405146599,6.032316208,-0.335877866,-0.870229006,-1.603053451,1379.193115,2252,1697.435913,78.36734772,1000,4367.1875,4.3581811
349634.7819,506688.4063,-7.892280102,1.402752876,6.046678543,-0.97709924,-1.007633567,-1.908396959,1377.461304,2254,1663.736206,78.36734772,1000,4375,4.3639652
349634.7878,506696.2188,-7.8683424,1.388390183,6.027528286,-0.53435117,-1.175572515,-1.419847369,1376.597046,2255,1627.838867,78.36734772,1000,4382.8125,4.3699148
349634.8007,506704.0313,-7.85637331,1.390783906,6.029922009,-0.564885497,-1.007633567,-1.709923625,1380.929321,2250,1590.476196,78.36734772,1000,4390.625,4.3828176
349634.8117,506711.8438,-7.849192142,1.366846204,6.020347118,-0.702290058,-1.11450386,-1.450381637,1375.733765,2256,1550.183105,78.36734772,1000,4398.4375,4.3937499
349634.8207,506719.6563,-7.861160755,1.350089788,6.039497375,-0.53435117,-0.870229006,-0.992366433,1379.193115,2252,1509.890137,78.36734772,1000,4406.25,4.4027544
349634.8277,506727.4688,-7.863554955,1.371633768,6.032316208,-0.427480906,-1.160305381,-1.053435087,1379.193115,2252,1472.527466,78.36734772,1000,4414.0625,4.4097386
349634.8327,506735.2813,-7.873129845,1.385996461,6.022740841,-0.229007632,-0.687022924,-1.099236608,1377.461304,2254,1435.164795,78.36734772,1000,4421.875,4.4147798
349634.8416,506743.0938,-7.880311012,1.385996461,6.005984306,-0.152671754,-1.129770994,-1.358778596,1380.929321,2250,1400.732544,78.36734772,1000,4429.6875,4.423679
349634.8516,506750.9063,-7.911430359,1.405146599,6.003590584,-0.335877866,-1.251908422,-1.11450386,1376.597046,2255,1372.161133,78.36734772,1000,4437.5,4.4336621
349634.8519,506758.7188,-7.918611526,1.381208897,6.029922009,-0.259541988,-1.389312983,-1.251908422,1379.193115,2252,1348.717896,78.36734772,1000,4445.3125,4.4339465
349634.8615,506766.5313,-7.909036636,1.383602619,6.03470993,-0.4427481,-1.55725193,-0.916030526,1380.929321,2250,1334.798584,78.36734772,1000,4453.125,4.4436028
349634.8685,506774.3438,-7.873129845,1.388390183,6.0658288,-0.213740453,-1.435114503,-1.099236608,1376.597046,2255,1327.472534,78.36734772,1000,4460.9375,4.4506127
349634.8856,506782.1563,-7.870736122,1.397965312,6.049072266,-0.274809152,-1.435114503,-0.97709924,1380.929321,2250,1323.076904,78.36734772,1000,4468.75,4.4676916
349634.8905,506789.9688,-7.865948677,1.407540441,6.058647633,-0.274809152,-1.603053451,-1.221374035,1378.32666,2253,1322.34436,78.36734772,1000,4476.5625,4.4726122
349634.8925,506797.7813,-7.863554955,1.393177748,6.046678543,-0.53435117,-1.725190878,-1.480916023,1380.060669,2251,1323.80957,78.36734772,1000,4484.375,4.4745865
349634.9155,506805.5938,-7.84679842,1.402752876,6.05625391,-0.610687017,-1.419847369,-1.251908422,1381.799072,2249,1326.739868,78.36734772,1000,4492.1875,4.4975468
349634.9158,506813.4063,-7.830041885,1.412328005,6.051465988,-0.53435117,-1.11450386,-1.099236608,1376.597046,2255,1337.728882,78.36734772,1000,4500,4.4978289
349634.9175,506821.2188,-7.803710461,1.409934163,6.051465988,-0.503816783,-1.206106901,-1.374045849,1381.799072,2249,1351.648315,78.36734772,1000,4507.8125,4.4995862
349634.9305,506829.0313,-7.818072796,1.400359035,6.051465988,-0.778625965,-1.083969474,-1.267175555,1380.060669,2251,1361.904785,78.36734772,1000,4515.625,4.5126001
349634.9309,506836.8438,-7.822860718,1.390783906,6.061041355,-0.366412222,-0.885496199,-1.083969474,1378.32666,2253,1376.556763,78.36734772,1000,4523.4375,4.5130031
349634.9385,506844.6563,-7.865948677,1.397965312,6.0658288,-0.427480906,-0.458015263,-1.083969474,1382.669922,2248,1393.406616,78.36734772,1000,4531.25,4.5205679
349634.9464,506852.4688,-7.84679842,1.41711545,6.041891098,-0.549618304,-0.732824445,-1.11450386,1377.461304,2254,1409.523804,78.36734772,1000,4539.0625,4.5284973
349634.9544,506860.2813,-7.837223053,1.426690578,6.032316208,-0.53435117,-0.4427481,-1.297709942,1380.929321,2250,1424.908447,78.36734772,1000,4546.875,4.536518
349634.9664,506868.0938,-7.837223053,1.393177748,6.041891098,-0.4427481,-0.335877866,-1.603053451,1380.060669,2251,1438.095215,78.36734772,1000,4554.6875,4.5484524
349634.9667,506875.9063,-7.880311012,1.426690578,6.041891098,-0.396946579,-0.458015263,-1.129770994,1377.461304,2254,1451.282104,78.36734772,1000,4562.5,4.548739
349634.9847,506883.7188,-7.880311012,1.426690578,6.046678543,-0.427480906,-0.320610672,-1.435114503,1382.669922,2248,1461.538452,78.36734772,1000,4570.3125,4.5667685
349634.9851,506891.5313,-7.87791729,1.419509292,6.041891098,-0.625954211,-0.305343509,-1.46564889,1378.32666,2253,1469.597046,78.36734772,1000,4578.125,4.5672005
349634.9933,506899.3438,-7.880311012,1.407540441,6.029922009,-0.992366433,-0.610687017,-1.175572515,1381.799072,2249,1471.794922,78.36734772,1000,4585.9375,4.5753433
349634.9992,506907.1563,-7.863554955,1.402752876,6.010772228,-0.916030526,-0.717557251,-1.358778596,1380.929321,2250,1471.062256,78.36734772,1000,4593.75,4.5813187
349635.0093,506914.9688,-7.863554955,1.39557147,5.998803139,-0.595419824,-0.839694679,-1.709923625,1378.32666,2253,1467.399292,78.36734772,1000,4601.5625,4.5913846
349635.0253,506922.7813,-7.851585865,1.405146599,6.015559673,-0.625954211,-1.083969474,-1.480916023,1383.54187,2247,1459.340698,78.36734772,1000,4609.375,4.6073328
349635.0322,506930.5938,-7.830041885,1.390783906,6.017953396,-0.885496199,-1.236641169,-1.923664093,1379.193115,2252,1450.549438,78.36734772,1000,4617.1875,4.6142692
349635.0404,506938.4063,-7.839616776,1.388390183,6.037103653,-1.083969474,-1.404580116,-1.969465613,1380.060669,2251,1438.827881,78.36734772,1000,4625,4.6225003
349635.0407,506946.2188,-7.889886379,1.364452481,6.013165951,-0.763358772,-1.480916023,-1.297709942,1383.54187,2247,1423.443237,78.36734772,1000,4632.8125,4.622728
349635.0477,506954.0313,-7.858767033,1.390783906,6.039497375,-0.793893158,-1.51145041,-1.267175555,1378.32666,2253,1405.128174,78.36734772,1000,4640.625,4.6297748
349635.0615,506961.8438,-7.837223053,1.388390183,6.039497375,-0.412213743,-1.419847369,-1.206106901,1383.54187,2247,1388.278442,78.36734772,1000,4648.4375,4.6435465
349635.0665,506969.6563,-7.842010975,1.39557147,6.03470993,-0.641221344,-1.282442689,-1.206106901,1380.060669,2251,1372.893799,78.36734772,1000,4656.25,4.648562
349635.0747,506977.4688,-7.873129845,1.400359035,6.049072266,-0.641221344,-1.251908422,-1.480916023,1380.929321,2250,1358.241699,78.36734772,1000,4664.0625,4.6568069
349635.0854,506985.2813,-7.885098934,1.400359035,6.061041355,-0.549618304,-1.46564889,-1.404580116,1383.54187,2247,1347.252808,78.36734772,1000,4671.875,4.667526
349635.0915,506993.0938,-7.844404697,1.405146599,6.068222523,-0.564885497,-1.404580116,-1.190839648,1378.32666,2253,1331.868164,78.36734772,1000,4679.6875,4.6735542
349635.1014,507000.9063,-7.82525444,1.405146599,6.044284821,-0.290076345,-0.97709924,-1.145038128,1382.669922,2248,1317.216064,78.36734772,1000,4687.5,4.6834574
349635.1017,507008.7188,-7.796528816,1.405146599,6.05625391,-0.564885497,-0.916030526,-1.541984677,1381.799072,2249,1305.494507,78.36734772,1000,4695.3125,4.6837449
349635.1123,507016.5313,-7.832435608,1.43865943,6.039497375,-0.870229006,-0.58015269,-1.51145041,1380.929321,2250,1295.238037,78.36734772,1000,4703.125,4.6944239
349635.1174,507024.3438,-7.837223053,1.41711545,6.046678543,-1.02290082,-0.839694679,-1.190839648,1384.414917,2246,1286.446899,78.36734772,1000,4710.9375,4.6994544
349635.1264,507032.1563,-7.837223053,1.376421332,6.022740841,-1.053435087,-0.748091578,-1.099236608,1379.193115,2252,1281.318726,78.36734772,1000,4718.75,4.7084393
349635.1403,507039.9688,-7.85637331,1.378815055,6.053860188,-0.778625965,-0.335877866,-1.328244328,1383.54187,2247,1279.12085,78.36734772,1000,4726.5625,4.7223973
349635.1407,507047.7813,-7.870736122,1.385996461,6.017953396,-0.839694679,-0.854961812,-1.267175555,1382.669922,2248,1278.388306,78.36734772,1000,4734.375,4.7228232
349635.1483,507055.5938,-7.892280102,1.405146599,6.03470993,-0.53435117,-1.11450386,-1.282442689,1380.060669,2251,1279.12085,78.36734772,1000,4742.1875,4.7303274
349635.1552,507063.4063,-7.880311012,1.400359035,6.063435078,-0.687022924,-0.900763333,-1.267175555,1384.414917,2246,1285.714233,78.36734772,1000,4750,4.7373031
349635.1653,507071.2188,-7.842010975,1.39557147,6.061041355,-0.564885497,-0.885496199,-1.160305381,1380.929321,2250,1291.575073,78.36734772,1000,4757.8125,4.747334
349635.1772,507079.0313,-7.82525444,1.383602619,6.063435078,-0.381679386,-0.671755731,-1.267175555,1383.54187,2247,1298.168457,78.36734772,1000,4765.625,4.7592448
349635.1776,507086.8438,-7.830041885,1.426690578,6.032316208,-0.183206111,-0.641221344,-1.099236608,1383.54187,2247,1299.633667,78.36734772,1000,4773.4375,4.7596526
349635.1934,507094.6563,-7.851585865,1.41711545,6.032316208,-0.519083977,-0.671755731,-1.206106901,1379.193115,2252,1296.703247,78.36734772,1000,4781.25,4.7754427
349635.1952,507102.4688,-7.849192142,1.419509292,6.041891098,-0.778625965,-0.396946579,-1.236641169,1385.289063,2245,1291.575073,78.36734772,1000,4789.0625,4.7772731
349635.2073,507110.2813,-7.842010975,1.424296856,6.027528286,-0.931297719,-0.687022924,-1.541984677,1381.799072,2249,1287.912109,78.36734772,1000,4796.875,4.7893427
349635.2181,507118.0938,-7.853979588,1.412328005,6.029922009,-0.900763333,-0.717557251,-1.648854971,1382.669922,2248,1287.912109,78.36734772,1000,4804.6875,4.8001578
349635.2241,507125.9063,-7.880311012,1.412328005,6.029922009,-1.129770994,-0.53435117,-1.633587837,1384.414917,2246,1291.575073,78.36734772,1000,4812.5,4.8061674
349635.2321,507133.7188,-7.897067547,1.402752876,6.032316208,-0.946564913,-0.595419824,-1.038167953,1380.060669,2251,1298.901123,78.36734772,1000,4820.3125,4.8141326
349635.2381,507141.5313,-7.870736122,1.393177748,6.020347118,-0.793893158,-0.671755731,-1.282442689,1385.289063,2245,1306.959717,78.36734772,1000,4828.125,4.8201283
349635.2522,507149.3438,-7.83482933,1.402752876,6.032316208,-0.53435117,-0.763358772,-1.374045849,1381.799072,2249,1315.018311,78.36734772,1000,4835.9375,4.8342782
349635.2526,507157.1563,-7.83482933,1.419509292,6.044284821,-0.58015269,-0.641221344,-1.877862573,1381.799072,2249,1320.87915,78.36734772,1000,4843.75,4.8346909
349635.2642,507164.9688,-7.882704735,1.414721727,6.025134563,-1.129770994,-1.145038128,-1.496183157,1386.164307,2244,1325.27478,78.36734772,1000,4851.5625,4.8463065
349635.2719,507172.7813,-7.885098934,1.421903014,6.013165951,-0.366412222,-0.824427485,-1.496183157,1380.929321,2250,1326.739868,78.36734772,1000,4859.375,4.8540172
349635.2724,507180.5938,-7.889886379,1.402752876,5.998803139,-0.24427481,-1.267175555,-1.328244328,1386.164307,2244,1326.007324,78.36734772,1000,4867.1875,4.8544603
349635.2879,507188.4063,-7.87791729,1.369239926,6.015559673,-0.381679386,-1.587786317,-1.374045849,1383.54187,2247,1323.80957,78.36734772,1000,4875,4.8700263
349635.2899,507196.2188,-7.892280102,1.39557147,6.003590584,-0.290076345,-1.847328186,-1.709923625,1382.669922,2248,1319.41394,78.36734772,1000,4882.8125,4.8720173
349635.3049,507204.0313,-7.932974339,1.397965312,6.008378029,-0.549618304,-1.877862573,-1.358778596,1387.040649,2243,1315.750977,78.36734772,1000,4890.625,4.8869619
349635.3129,507211.8438,-7.932974339,1.393177748,6.008378029,-0.351145029,-1.893129826,-1.251908422,1382.669922,2248,1313.553101,78.36734772,1000,4898.4375,4.8949765
349635.3133,507219.6563,-7.863554955,1.397965312,6.044284821,-0.290076345,-1.923664093,-1.190839648,1385.289063,2245,1312.820557,78.36734772,1000,4906.25,4.8953856
349635.3249,507227.4688,-7.818072796,1.39557147,6.044284821,-0.641221344,-1.832061052,-1.358778596,1386.164307,2244,1312.820557,78.36734772,1000,4914.0625,4.9069869
349635.3252,507235.2813,-7.832435608,1.412328005,6.044284821,-0.625954211,-1.755725145,-1.496183157,1382.669922,2248,1316.483521,78.36734772,1000,4921.875,4.9072694
349635.3357,507243.0938,-7.84679842,1.43865943,6.058647633,-0.732824445,-1.679389358,-1.358778596,1387.040649,2243,1322.34436,78.36734772,1000,4929.6875,4.9178071
349635.3537,507250.9063,-7.830041885,1.431478143,6.082585335,-0.916030526,-1.587786317,-1.190839648,1382.669922,2248,1328.937744,78.36734772,1000,4937.5,4.9357915
349635.3607,507258.7188,-7.784560204,1.407540441,6.08737278,-0.931297719,-0.946564913,-1.297709942,1385.289063,2245,1336.263794,78.36734772,1000,4945.3125,4.9427909
349635.3667,507266.5313,-7.772591114,1.412328005,6.08737278,-0.748091578,-0.381679386,-1.633587837,1385.289063,2245,1349.450562,78.36734772,1000,4953.125,4.948792
349635.367,507274.3438,-7.801316738,1.419509292,6.092160225,-0.396946579,-0.030534351,-1.160305381,1381.799072,2249,1366.300415,78.36734772,1000,4960.9375,4.9490807
349635.3768,507282.1563,-7.815679073,1.424296856,6.058647633,-0.320610672,0.183206111,-1.55725193,1386.164307,2244,1390.476196,78.36734772,1000,4968.75,4.9588943
349635.3916,507289.9688,-7.85637331,1.433871984,6.044284821,-0.290076345,0.152671754,-1.603053451,1383.54187,2247,1419.047607,78.36734772,1000,4976.5625,4.9736981
349635.3919,507297.7813,-7.873129845,1.407540441,6.027528286,-0.671755731,0.24427481,-1.648854971,1384.414917,2246,1453.479858,78.36734772,1000,4984.375,4.9740167
349635.3976,507305.5938,-7.889886379,1.390783906,6.027528286,-0.381679386,-0.213740453,-1.770992398,1386.164307,2244,1497.435913,78.36734772,1000,4992.1875,4.9796919
349635.4106,507313.4063,-7.904248714,1.393177748,5.996409416,-0.702290058,-0.305343509,-1.832061052,1380.929321,2250,1545.787598,78.36734772,1000,5000,4.9927171
349635.4157,507321.2188,-7.935368061,1.397965312,5.986834049,-0.519083977,-0.931297719,-1.862595439,1386.164307,2244,1592.67395,78.36734772,1000,5007.8125,4.9977559
349635.4305,507329.0313,-7.935368061,1.39557147,6.020347118,-0.946564913,-1.358778596,-1.541984677,1383.54187,2247,1641.025635,78.36734772,1000,5015.625,5.0126268
349635.4365,507336.8438,-7.882704735,1.402752876,6.032316208,-0.961832047,-1.709923625,-1.450381637,1382.669922,2248,1691.575073,78.36734772,1000,5023.4375,5.0185675
349635.4445,507344.6563,-7.870736122,1.407540441,6.037103653,-1.328244328,-1.786259532,-1.404580116,1386.164307,2244,1735.531128,78.36734772,1000,5031.25,5.0265682
349635.4448,507352.4688,-7.85637331,1.390783906,6.029922009,-1.328244328,-2.091603041,-1.175572515,1382.669922,2248,1769.963379,78.36734772,1000,5039.0625,5.026858
349635.4535,507360.2813,-7.887492657,1.381208897,6.015559673,-1.145038128,-1.938931346,-1.358778596,1386.164307,2244,1796.337036,78.36734772,1000,5046.875,5.0356109
349635.4664,507368.0938,-7.861160755,1.369239926,6.025134563,-0.839694679,-1.969465613,-0.793893158,1384.414917,2246,1811.721558,78.36734772,1000,5054.6875,5.0484829
349635.4668,507375.9063,-7.837223053,1.381208897,6.029922009,-0.641221344,-1.389312983,-0.809160292,1382.669922,2248,1816.117188,78.36734772,1000,5062.5,5.0489032
349635.4757,507383.7188,-7.798923016,1.393177748,6.080191612,-0.687022924,-1.282442689,-1.145038128,1387.040649,2243,1808.058594,78.36734772,1000,5070.3125,5.0577481
349635.4824,507391.5313,-7.815679073,1.397965312,6.0658288,-0.702290058,-0.793893158,-1.007633567,1382.669922,2248,1789.74353,78.36734772,1000,5078.125,5.0644644
349635.4913,507399.3438,-7.839616776,1.421903014,6.070616245,-0.564885497,-0.839694679,-1.282442689,1385.289063,2245,1764.835205,78.36734772,1000,5085.9375,5.0734257
349635.4994,507407.1563,-7.832435608,1.407540441,6.058647633,-0.427480906,-0.48854962,-1.236641169,1384.414917,2246,1731.135498,78.36734772,1000,5093.75,5.0814573
349635.5124,507414.9688,-7.827648163,1.400359035,6.032316208,-0.53435117,-0.519083977,-1.053435087,1382.669922,2248,1693.040283,78.36734772,937.5,5101.5625,5.0944675
349635.5223,507422.7813,-7.839616776,1.431478143,6.022740841,-0.473282456,-0.595419824,-1.587786317,1387.040649,2243,1654.945068,78.36734772,937.5,5109.375,5.1043551
349635.5263,507430.5938,-7.84679842,1.41711545,6.029922009,-1.02290082,-0.97709924,-1.664122105,1383.54187,2247,1619.780273,78.36734772,937.5,5117.1875,5.1083715
349635.5384,507438.4063,-7.894673824,1.400359035,6.039497375,-0.671755731,-0.763358772,-1.480916023,1385.289063,2245,1586.813232,78.36734772,937.5,5125,5.1205006
349635.5542,507446.2188,-7.875523567,1.385996461,6.025134563,-0.870229006,-0.839694679,-1.312977076,1387.040649,2243,1553.113525,78.36734772,937.5,5132.8125,5.1362894
349635.5602,507454.0313,-7.865948677,1.402752876,6.03470993,-0.717557251,-1.190839648,-1.328244328,1382.669922,2248,1523.80957,78.36734772,937.5,5140.625,5.1423089
349635.5712,507461.8438,-7.897067547,1.376421332,6.013165951,-0.687022924,-1.038167953,-1.435114503,1387.918091,2242,1494.505493,78.36734772,937.5,5148.4375,5.1532593
349635.5717,507469.6563,-7.909036636,1.374027491,6.010772228,-0.625954211,-1.145038128,-1.297709942,1384.414917,2246,1468.864502,78.36734772,937.5,5156.25,5.1537776
349635.5754,507477.4688,-7.901854992,1.414721727,5.996409416,-0.213740453,-1.633587837,-1.145038128,1384.414917,2246,1449.816895,78.36734772,937.5,5164.0625,5.15745
349635.5882,507485.2813,-7.870736122,1.388390183,6.001196861,-0.473282456,-1.908396959,-1.419847369,1387.918091,2242,1431.501831,78.36734772,937.5,5171.875,5.1702546
349635.5902,507493.0938,-7.873129845,1.381208897,6.001196861,-0.412213743,-1.877862573,-1.236641169,1383.54187,2247,1412.454224,78.36734772,937.5,5179.6875,5.1722402
349635.6001,507500.9063,-7.865948677,1.388390183,6.020347118,-0.015267176,-2.122137308,-1.160305381,1387.040649,2243,1397.802246,78.36734772,937.5,5187.5,5.1821837
349635.6005,507508.7188,-7.8683424,1.388390183,6.051465988,-0.229007632,-2.564885378,-0.824427485,1386.164307,2244,1383.150146,78.36734772,937.5,5195.3125,5.1825745
